51743	2.263048	1.513711	1
36724	3.121545	0.588160	1
14630	1.374111	1.645231	2
29090	14.409223	1.121466	3
33173	8.506409	1.180570	3
10356	2.502950	0.983186	2
10792	3.037680	1.366145	2
33718	5.927683	1.273390	1
9768	1.304605	1.403326	2
34475	1.584721	1.234049	1
26447	8.273970	0.319084	3
3751	5.933293	0.880368	2
35856	1.075196	0.192765	1
32073	10.589743	1.626573	3
55649	0.239288	0.612289	1
26262	11.554106	0.825669	3
38044	9.094379	0.750135	3
8075	0.000000	1.378075	2
72209	7.101770	1.014484	1
19786	5.104729	0.455817	2
61364	3.756205	0.237039	1
9550	3.764236	0.237710	2
56863	0.364992	0.698454	1
7582	0.000000	1.531721	2
22749	10.386125	1.069774	3
17592	4.891231	0.254297	2
32765	3.780476	0.071086	1
26916	7.591726	0.335658	3
0	0.000000	1.553773	2
61178	8.213588	1.654118	1
48057	12.563422	1.099237	3
71176	7.450495	1.229562	1
37493	4.097158	1.655339	1
54211	1.917356	0.908413	1
17267	12.251106	1.676088	3
7720	0.798866	1.495619	2
71640	11.304972	0.884674	1
34982	11.197471	1.669675	3
12736	0.000000	0.783705	2
0	3.452712	1.483138	2
28817	9.289639	0.859984	3
40331	10.981290	1.389190	3
36192	6.400810	0.574969	3
41757	1.372656	0.524359	1
59990	4.617002	1.444327	1
44093	8.772690	0.841378	3
69695	15.782743	1.493995	1
47013	2.495474	0.424191	1
24973	3.640576	0.408426	1
14217	4.900291	1.588251	2
40809	9.418581	1.388886	3
48553	1.203842	1.600621	1
10597	2.261117	1.645919	2
31517	7.472173	0.326993	3
59579	3.092263	0.735949	1
9779	3.829124	0.638443	2
35065	2.290354	0.565890	1
9458	6.943412	0.641316	2
8472	3.226414	0.042638	2
3181	0.220839	1.545659	2
42488	4.905586	0.822449	1
10600	2.543560	0.494848	2
8261	5.061629	1.065822	2
78098	15.957471	1.144547	1
45339	6.246446	0.452152	3
40311	9.699766	0.819996	3
